lesson_no,question_no,type,question,correct_letters,correct_answers,option_a,option_b,option_c,option_d
"9","17","single","Giải thích tại sao quyết định quản trị phải đảm bảo tính thống nhất? A.Vì nó giúp tránh mâu thuẫn hoặc loại trừ lẫn nhau giữa các quyết định đã","A","có và sẽ có.","có và sẽ có.","B.Vì nó đảm bảo tất cả các cấp thực hiện theo cách riêng của mình.","C.Vì nó chỉ cần được thực hiện trong phạm vi quyền hạn của nhà quản lý.","D.Vì nó giúp đề ra nhiều phương án khác nhau để giải quyết một vấn đề cụ thể."
"9","18","single","Sắp xếp các bước trong quá trình ra quyết định quản trị theo thứ tự đúng? A.Chọn tiêu chuẩn đánh giá phương án → Hình thành các phương án - Xác định vấn đề → Đánh giá các phương án - Lựa chọn phương án.","A","B.Xác định vấn đề - Chọn tiêu chuẩn đánh giá phương án → Hình thành các phương án → Đánh giá các phương án - Lựa chọn phương án.","B.Xác định vấn đề - Chọn tiêu chuẩn đánh giá phương án → Hình thành các phương án → Đánh giá các phương án - Lựa chọn phương án.","C.Đánh giá các phương án - Hình thành các phương án - Chọn tiêu chuẩn","đánh giá phương án - Xác định vấn đề - Lựa chọn phương án.","D.Hình thành các phương án - Xác định vấn đề - Đánh giá các phương án - Chọn tiêu chuẩn đánh giá phương án - Lựa chọn phương án."
"9","19","single","Trình bày lý do tại sao ra quyết định trong điều kiện không chắc chắn lại là một thách thức đối với nhà quản trị?","B","B.Vì nhà quản trị không thể xác định xác suất xảy ra của các trạng thái tự nhiên và kết quả cuối cùng của mỗi phương án.","A.Vì nhà quản trị có đầy đủ thông tin về tất cả các ` kết quả","B.Vì nhà quản trị không thể xác định xác suất xảy ra của các trạng thái tự nhiên và kết quả cuối cùng của mỗi phương án.","C.Vì nhà quản trị chỉ cần dựa vào kinh nghiệm để dự đoán kết quả.","D.Vì nhà quản trị có thể kiểm soát hoàn toàn kết quả của các phương án."
"9","20","single","Nhận diện đặc điểm của phương pháp ra quyết định tập thể?","D","D.Quyết định được đưa ra dựa trên sự tham gia của nhiều người.","A.Quyết định được đưa ra dựa trên ý kiến của các chuyên gia.","B.Quyết định được đưa ra trong một cuộc họp ngắn.","C.Quyết định được đưa ra bởi một cá nhân duy nhất.","D.Quyết định được đưa ra dựa trên sự tham gia của nhiều người."
"9","21","single","Giải thích lý do tại sao phương pháp ra quyết định tập thể thường được áp dụng khi quyết định có ảnh hưởng lâu dài đến tổ chức? A.Vì quyết định tập thể chỉ dựa vào ý kiến của người lãnh đạo mà không cần tham khảo các thành viên khác.","C","C.Vì quyết định tập thể có thể đảm bảo sự đồng thuận và giảm thiểu rủi ro cho tổ chức.","B.Vì quyết định tập thể giúp quyết định được đưa ra nhanh chóng và không","cần phân tích sâu.","C.Vì quyết định tập thể có thể đảm bảo sự đồng thuận và giảm thiểu rủi ro cho tổ chức.","D.Vì quyết định tập thể không cần sự tham gia của các chuyên gia mà chỉ dựa vào kinh nghiệm cá nhân."
"9","22","single","Giải thích tại sao phương pháp Delphi có thể giúp đạt được sự thống nhất trong quyết định dù các thành viên không gặp nhau trực tiếp? A.Vì các ý kiến được thu thập qua phiếu câu hỏi độc lập và xử lý trước khi","A","đưa ra phản hồi tiếp theo.","đưa ra phản hồi tiếp theo.","B.Vì tất cả các thành viên đều có quyền quyết định cuối cùng mà không cần thông qua thảo luận.","C.Vì tất cả các thành viên sẽ gặp mặt trực tiếp để thảo luận ý kiến trong mỗi vòng.","D.Vì phương pháp này cho phép các thành viên tranh luận công khai trước khi ra quyết định."
"9","23","single","Tại sao việc hình thành nhiều phương án giải quyết lại quan trọng trong quá trình ra quyết định?","C","C.Vì có nhiều phương án sẽ làm giảm độ mạo hiểm của quyết định.","A.Vì phương án duy nhất thường là lựa chọn tối ưu nhất.","B.Vì hình thành nhiều phương án giúp loại bỏ hoàn toàn các yếu tố hạn chế.","C.Vì có nhiều phương án sẽ làm giảm độ mạo hiểm của quyết định.","D.Vì có nhiều phương án sẽ giúp nhà quản trị không cần phân tích sâu."
"9","24","single","Phân biệt giữa phương pháp lựa chọn phương án dựa vào kinh nghiệm và dựa vào thực nghiệm?","B","B.Kinh nghiệm dựa trên kết quả trong quá khứ, thực nghiệm dựa trên thử nghiệm thực tế.","A.Phương pháp kinh nghiệm cần sử dụng nhiều yếu tố định lượng hơn thực nghiệm.","B.Kinh nghiệm dựa trên kết quả trong quá khứ, thực nghiệm dựa trên thử nghiệm thực tế.","C.Kinh nghiệm luôn cho kết quả chính xác hơn so với thực nghiệm.","D.Thực nghiệm chỉ áp dụng cho các vấn đề có tính chất đơn giản."
"9","25","single","Giải thích tại sao việc ra quyết định trong trường hợp có rủi ro đòi hỏi phải sử dụng xác suất để đánh giá các phương án? A.Vì xác suất giúp loại bỏ hoàn toàn yếu tố rủi ro trong quá trình ra quyết","B","B.Vì xác suất cho phép nhà quản trị đánh giá khả năng xảy ra các kết quả và giúp lựa chọn phương án tối ưu.","định.","B.Vì xác suất cho phép nhà quản trị đánh giá khả năng xảy ra các kết quả và giúp lựa chọn phương án tối ưu.","C.Vì xác suất không liên quan đến các phương án trong trường hợp này.","D.Vì xác suất giúp nhà quản trị chọn phương án có lợi nhuận cao nhất mà không cần xem xét các yếu tố khác."
"9","26","single","So sánh kỹ thuật nhóm danh nghĩa và kỹ thuật Delphi về cách thức thu thập ý tưởng trong quá trình ra quyết định?","C","C.Kỹ thuật nhóm danh nghĩa yêu cầu các thành viên thảo luận trực tiếp trong khi kỹ thuật Delphi sử dụng các phiếu câu hỏi độc lập và ẩn danh.","A.Kỹ thuật nhóm danh nghĩa chỉ dùng trong các tình huống khẩn cấp, trong khi kỹ thuật Delphi áp dụng cho các quyết định chiến lược dài hạn.","B.Kỹ thuật nhóm danh nghĩa chỉ dùng cho những cuộc họp trực tuyến, trong khi kỹ thuật Delphi áp dụng cho các cuộc họp trực tiếp.","C.Kỹ thuật nhóm danh nghĩa yêu cầu các thành viên thảo luận trực tiếp trong khi kỹ thuật Delphi sử dụng các phiếu câu hỏi độc lập và ẩn danh.","D.Kỹ thuật nhóm danh nghĩa luôn có sự thảo luận công khai, trong khi kỹ thuật Delphi không yêu cầu sự thảo luận giữa các thành viên."
"9","27","single","Giải thích tại sao việc xác định đúng vấn đề lại quan trọng trong quá trình ra quyế định?","A","A.Vì xác định đúng vấn đề sẽ tìm ra phương án giải quyết phù hợp","A.Vì xác định đúng vấn đề sẽ tìm ra phương án giải quyết phù hợp","B.Vì xác định đúng vấn đề sẽ loại bỏ tất cả các vấn đề phụ trong tổ chức","C.Vì nó giúp phát hiện nhanh chóng mọi hiện tượng phát sinh trong tổ chức","D.Vì vấn đề nào cũng được giải quyết bằng quyết định của nhà quản trị"
"9","28","single","Xác định lý do tại sao tiêu chuẩn đánh giá phương án cần đảm bảo khả năng đo lường được?","C","C.Vì tiêu chuẩn đo lường giúp so sánh và lựa chọn phương án một cách khách quan.","A.Vì tiêu chuẩn đo lường chỉ tập trung vào yếu tố định tính của vấn đề.","B.Vì tiêu chuẩn đo lường giúp giảm bớt số lượng phương án cần xem xét.","C.Vì tiêu chuẩn đo lường giúp so sánh và lựa chọn phương án một cách khách quan.","D.Vì tiêu chuẩn đo lường giúp đảm bảo quyết định mang tính linh hoạt."
"9","29","single","Tại sao việc thu thập thông tin đầy đủ lại quan trọng trong quá trình ra quyết định? A.Vì thông tin đầy đủ giúp loại bỏ hoàn toàn sự không chắc chắn. B.Vì thông tin đầy đủ giúp nhà quản trị dự đoán chính xác kết quả của quyết","C","chính xác hơn.","định.","C.Vì thông tin đầy đủ giúp đánh giá các phương án một cách toàn diện và","chính xác hơn.","D.Vì thông tin đầy đủ giúp rút ngắn thời gian ra quyết định bằng cách loại bỏ các bước không cần"
"9","30","single","Vì sao trong quá trình ra quyết định, cần xem xét nhiều phương án thay vì chỉ tập trung vào một phương án duy nhất?","A","A.Vì xem xét nhiều phương án giúp tăng khả năng sáng tạo và tìm ra giải pháp tốt nhất.","A.Vì xem xét nhiều phương án giúp tăng khả năng sáng tạo và tìm ra giải pháp tốt nhất.","B.Vì việc xem xét nhiều phương án sẽ làm quá trình ra quyết định trở nên phức tạp hơn.","C.Vì tập trung vào một phương án duy nhất giúp tiết kiệm thời gian và công sức.","D.Vì việc xem xét nhiều phương án giúp nhà quản trị tránh được trách nhiệm cá nhân khi có sai sót."
